BPF Resource Thief Detector — Session Report
Generated: 2026-06-25 03:39:16.253215
============================================================

[INFO] 03:38:59 | PID 14195 (sh) | New process → /usr/bin/which
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14280/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14281/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14282/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14283/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14280/status
[INFO] 03:39:13 | PID 14285 (sh) | New process → /usr/bin/which
[INFO] 03:39:13 | PID 14287 (sh) | New process → /usr/bin/ps
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/self/status
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/self/status
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/self
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14287
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/self
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14287
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/sys/kernel/pid_max
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/3
[ALERT] 03:39:13 | PID 14287 (ps) | High-speed file access: 51 files/sec  ← POSSIBLE EXFILTRATION
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/7
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/8
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/12
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/15
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/16
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/17
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/18
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/19
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/20
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/21
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/22
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/23
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/24
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/25
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/26
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/27
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/28
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/29
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/30
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/31
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/33
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/34
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/35
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/36
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/37
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/39
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/40
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/41
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/42
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/43
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/45
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/46
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/47
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/48
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/49
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/51
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/52
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/53
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/54
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/55
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/59
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/61
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/69
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/71
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/78
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/80
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/83
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/90
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/92
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/97
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/99
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/103
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/106
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/108
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/113
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/116
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/119
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/122
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/123
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/134
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/138
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/286
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/430
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/433
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/467
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/646
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/728
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/730
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/735
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/738
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/742
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/809
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/846
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1108
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1110
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1140
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1145
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1146
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1215
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1580
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1582
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1583
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1595
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1610
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1613
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1617
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1621
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1626
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1627
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1630
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1679
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1713
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1725
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1736
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1742
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1822
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/1935
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2300
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2340
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2522
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2523
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2539
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2854
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/2977
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/3060
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4017
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4201
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4223
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4243
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4245
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4325
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4397
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4713
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4806
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4815
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4834
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4842
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4847
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4875
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4885
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4888
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4894
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4898
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4918
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4924
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4933
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4940
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4942
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/4950
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5025
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5030
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5037
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5043
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5058
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5096
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5122
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5142
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5165
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5183
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5281
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5449
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5578
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5587
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5613
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5751
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5776
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/5796
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6039
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6227
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6234
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6235
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6237
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6239
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6253
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6254
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6256
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6290
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6292
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6305
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6384
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6492
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6510
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6651
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6666
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6709
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6755
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6838
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/6996
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/7126
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/7127
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/7128
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/7977
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/8197
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9129
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9305
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9604
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9657
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9666
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9690
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9743
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9752
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9799
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9806
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9815
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9821
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9826
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9827
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9876
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/9935
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10028
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10326
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10331
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10332
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10334
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10357
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10374
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10380
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10425
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10445
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10446
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10475
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/10794
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11021
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11033
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11148
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11251
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11296
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/11368
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/12540
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13205
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13310
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13348
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13366
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13649
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13682
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/13986
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14177
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14190
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14192
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14193
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14248
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14272
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14286
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/14287
[ALERT] 03:39:13 | PID 14287 (ps) | Accessed sensitive file → /proc/meminfo
[WARN] 03:39:13 | PID 14289 (sh) | Suspicious exec → /usr/share/code/resources/app/out/vs/base/node/cpuUsage.sh
[INFO] 03:39:13 | PID 14290 (cpuUsage.sh) | New process → /usr/bin/sed
[ALERT] 03:39:13 | PID 14290 (sed) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14290 (sed) | Accessed sensitive file → /proc/stat
[INFO] 03:39:13 | PID 14291 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:13 | PID 14291 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14291 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14291 (cat) | Accessed sensitive file → /proc/13366/stat
[INFO] 03:39:13 | PID 14292 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:13 | PID 14292 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14292 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14292 (cat) | Accessed sensitive file → /proc/14190/stat
[INFO] 03:39:13 | PID 14293 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:13 | PID 14293 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14293 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14293 (cat) | Accessed sensitive file → /proc/14192/stat
[INFO] 03:39:13 | PID 14294 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:13 | PID 14294 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14294 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14294 (cat) | Accessed sensitive file → /proc/14193/stat
[INFO] 03:39:13 | PID 14295 (cpuUsage.sh) | New process → /usr/bin/sleep
[ALERT] 03:39:13 | PID 14295 (sleep) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:13 | PID 14295 (sleep) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:14 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Cookies-journal
[ALERT] 03:39:14 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default
[ALERT] 03:39:14 | PID 10326 (libuv-worker) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/Code/User/workspaceStorage/fa6c59e5941a31a52f4efa698cda260c/chatEditingSessions/3c19116b-7384-4a52-9dc4-303095569812/contents
[ALERT] 03:39:14 | PID 10326 (libuv-worker) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/Code/User/workspaceStorage/fa6c59e5941a31a52f4efa698cda260c/chatEditingSessions/3c19116b-7384-4a52-9dc4-303095569812/state.json
[INFO] 03:39:14 | PID 14296 (cpuUsage.sh) | New process → /usr/bin/sed
[ALERT] 03:39:14 | PID 14296 (sed) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:14 | PID 14296 (sed) | Accessed sensitive file → /proc/stat
[INFO] 03:39:14 | PID 14297 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:14 | PID 14297 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:14 | PID 14297 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:14 | PID 14297 (cat) | Accessed sensitive file → /proc/13366/stat
[INFO] 03:39:14 | PID 14299 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:14 | PID 14299 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:14 | PID 14299 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:14 | PID 14299 (cat) | Accessed sensitive file → /proc/14190/stat
[INFO] 03:39:14 | PID 14301 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:14 | PID 14301 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:14 | PID 14301 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:14 | PID 14301 (cat) | Accessed sensitive file → /proc/14192/stat
[INFO] 03:39:14 | PID 14303 (cpuUsage.sh) | New process → /usr/bin/cat
[ALERT] 03:39:14 | PID 14303 (cat) | Accessed sensitive file → /proc/filesystems
[ALERT] 03:39:14 | PID 14303 (cat) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:14 | PID 14303 (cat) | Accessed sensitive file → /proc/14193/stat
[ALERT] 03:39:15 | PID 6227 (MemoryInfra) | Accessed sensitive file → /proc/9129/status
[ALERT] 03:39:15 | PID 6227 (MemoryInfra) | Accessed sensitive file → /proc/9129/status
[ALERT] 03:39:15 | PID 6227 (MemoryInfra) | Accessed sensitive file → /proc/9129/clear_refs
[ALERT] 03:39:15 | PID 6227 (MemoryInfra) | Accessed sensitive file → /proc/9129/maps
[ALERT] 03:39:15 | PID 6227 (MemoryInfra) | Accessed sensitive file → /proc/self/smaps_rollup
